,height,mid_height,concrete_area,reinf_steel_area,conf_steel_area,strain,concrete_stress,reinf_steel_stress,conf_steel_stress,concrete_force,reinf_steel_force,conf_steel_force,total_force,total_moment
252,0.1265,0.12625,0.00015000000000000012,0.0,0.0,0.0005689980823604429,13828320.707959367,0.0,0,2074.2481061939066,0.0,0,2074.2481061939066,49.26339252210526
253,0.127,0.12675,0.00015000000000000012,0.0,0.0,0.0005573901539737516,13592044.227715876,0.0,0,2038.806634157383,0.0,0,2038.806634157383,47.402254244159145
254,0.1275,0.12725,0.00015000000000000012,0.0,0.0,0.0005457822255870603,13353858.874118786,0.0,0,2003.0788311178196,0.0,0,2003.0788311178196,45.570043407930385
255,0.128,0.12775,0.00015000000000000012,0.0,0.0,0.0005341742972003689,13113764.647168102,0.0,0,1967.0646970752168,0.0,0,1967.0646970752168,43.76718950992356
256,0.1285,0.12825,0.00015000000000000012,0.0,0.0,0.0005225663688136776,12871761.54686382,0.0,0,1930.7642320295747,0.0,0,1930.7642320295747,41.994122046643234
257,0.129,0.12875,0.00015000000000000012,0.0,0.0,0.0005109584404269863,12627849.573205931,0.0,0,1894.1774359808912,0.0,0,1894.1774359808912,40.25127051459392
258,0.1295,0.12925,0.00015000000000000012,0.0,0.0,0.0004993505120402949,12382028.726194443,0.0,0,1857.304308929168,0.0,0,1857.304308929168,38.53906441028022
259,0.13,0.12975,0.00015000000000000012,0.0,0.0,0.00048774258365360363,12134299.005829362,0.0,0,1820.1448508744058,0.0,0,1820.1448508744058,36.8579332302067
260,0.1305,0.13025,0.00015000000000000012,0.0,0.0,0.0004761346552669123,11884660.412110679,0.0,0,1782.6990618166033,0.0,0,1782.6990618166033,35.20830647087789
261,0.131,0.13075,0.00015000000000000012,0.0,0.0,0.000464526726880221,11633112.945038393,0.0,0,1744.9669417557604,0.0,0,1744.9669417557604,33.59061362879837
262,0.1315,0.13125,0.00015000000000000012,0.0,0.0,0.00045291879849352967,11379656.604612514,0.0,0,1706.9484906918785,0.0,0,1706.9484906918785,32.0052842004727
263,0.132,0.13175,0.00015000000000000012,0.0,0.0,0.0004413108701068383,11124291.390833028,0.0,0,1668.6437086249555,0.0,0,1668.6437086249555,30.45274768240542
264,0.1325,0.13225,0.00015000000000000012,0.0,0.0,0.00042970294172014697,10867017.30369995,0.0,0,1630.0525955549938,0.0,0,1630.0525955549938,28.93343357110112
265,0.133,0.13275,0.00015000000000000012,0.0,0.0,0.00041809501333345565,10607834.34321327,0.0,0,1591.1751514819916,0.0,0,1591.1751514819916,27.447771363064337
266,0.1335,0.13325,0.00015000000000000012,0.0,0.0,0.00040648708494676433,10346742.509372987,0.0,0,1552.0113764059492,0.0,0,1552.0113764059492,25.99619055479963
267,0.134,0.13375,0.00015000000000000012,0.0,0.0,0.000394879156560073,10083741.802179102,0.0,0,1512.5612703268664,0.0,0,1512.5612703268664,24.57912064281156
268,0.1345,0.13425,0.00015000000000000012,0.0,0.0,0.0003832712281733817,9818832.221631624,0.0,0,1472.8248332447447,0.0,0,1472.8248332447447,23.196991123604707
269,0.135,0.13475,0.00015000000000000012,0.0,0.0,0.00037166329978669037,9552013.76773055,0.0,0,1432.802065159584,0.0,0,1432.802065159584,21.850231493683633
